Year,Country,Christians,Muslims,Unaffiliated,Hindus,Buddhists,Folk Religions,Other Religions,Jews,All Religions
2020,Poland,"35,120,000","20,000","2,780,000",<10000,<10000,<10000,<10000,"10,000","37,950,000"
2020,Portugal,"9,370,000","40,000","890,000",<10000,"20,000","20,000",<10000,<10000,"10,360,000"
2020,Puerto Rico,"3,660,000",<10000,"80,000",<10000,"10,000","30,000",<10000,<10000,"3,790,000"
2020,Qatar,"310,000","1,490,000","20,000","360,000","90,000",<10000,"10,000",<10000,"2,290,000"
2020,Reunion,"820,000","40,000","20,000","40,000",<10000,<10000,"10,000",<10000,"940,000"
2020,Romania,"20,320,000","80,000","20,000",<10000,<10000,<10000,<10000,<10000,"20,430,000"
2020,Russia,"101,900,000","15,940,000","21,190,000","60,000","170,000","300,000","10,000","200,000","139,760,000"
2020,Rwanda,"13,230,000","310,000","430,000",<10000,<10000,"100,000","30,000",<10000,"14,100,000"
2020,St. Helena,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2020,St. Kitts and Nevis,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2020,St. Lucia,"180,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"190,000"
2020,St. Pierre and Miquelon,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2020,St. Vincent and the Grenadines,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"120,000"
2020,Samoa,"220,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"220,000"
2020,San Marino,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2020,Sao Tome and Principe,"170,000",<10000,"30,000",<10000,<10000,<10000,<10000,<10000,"210,000"
2020,Saudi Arabia,"1,450,000","30,690,000","210,000","440,000","130,000","90,000","80,000",<10000,"33,090,000"
2020,Senegal,"530,000","15,480,000",<10000,<10000,<10000,<10000,<10000,<10000,"16,020,000"
2020,Serbia,"7,040,000","390,000","260,000",<10000,<10000,<10000,<10000,<10000,"7,690,000"
2020,Seychelles,"90,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2020,Sierra Leone,"1,460,000","5,620,000",<10000,<10000,<10000,"60,000",<10000,<10000,"7,160,000"
2020,Singapore,"1,040,000","950,000","970,000","380,000","1,890,000","140,000","500,000",<10000,"5,870,000"
2020,Slovakia,"4,640,000","20,000","880,000",<10000,<10000,<10000,<10000,<10000,"5,550,000"
2020,Slovenia,"1,550,000","80,000","380,000",<10000,<10000,<10000,<10000,<10000,"2,010,000"
2020,Solomon Islands,"670,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"680,000"
2020,Somalia,<10000,"12,110,000",<10000,<10000,<10000,<10000,<10000,<10000,"12,140,000"
2020,South Africa,"43,530,000","1,010,000","8,220,000","540,000","90,000","260,000","180,000","60,000","53,890,000"
2020,South Korea,"15,000,000","150,000","23,250,000","20,000","10,950,000","410,000","110,000",<10000,"49,890,000"
2020,Spain,"36,410,000","1,610,000","10,190,000","40,000","20,000","50,000","20,000","60,000","48,400,000"
2020,Sri Lanka,"1,620,000","2,340,000",<10000,"3,090,000","15,440,000",<10000,<10000,<10000,"22,510,000"
2020,Sudan,"2,280,000","38,430,000","440,000",<10000,<10000,"1,200,000",<10000,<10000,"42,360,000"
2020,Suriname,"300,000","80,000","40,000","110,000",<10000,"30,000","10,000",<10000,"580,000"
2020,Swaziland,"1,180,000",<10000,"130,000",<10000,<10000,"10,000",<10000,<10000,"1,330,000"
2020,Sweden,"6,210,000","640,000","2,860,000","30,000","60,000","20,000","20,000","10,000","9,860,000"
2020,Switzerland,"5,530,000","440,000","1,800,000","40,000","50,000",<10000,"10,000","20,000","7,900,000"
2020,Syria,"1,260,000","22,590,000","500,000",<10000,<10000,<10000,<10000,<10000,"24,350,000"
2020,Taiwan,"1,350,000","10,000","3,190,000",<10000,"4,930,000","10,190,000","3,610,000",<10000,"23,280,000"
2020,Tajikistan,"150,000","8,130,000","130,000",<10000,<10000,<10000,<10000,<10000,"8,430,000"
2020,Tanzania,"38,740,000","20,950,000","1,000,000","50,000",<10000,"670,000","20,000",<10000,"61,440,000"
2020,Thailand,"650,000","4,290,000","200,000","80,000","66,120,000","60,000",<10000,<10000,"71,420,000"
2020,Timor-Leste,"1,520,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"1,530,000"
2020,Togo,"3,070,000","1,020,000","450,000",<10000,<10000,"2,680,000","40,000",<10000,"7,260,000"
2020,Tokelau,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2020,Tonga,"130,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"130,000"
2020,Trinidad and Tobago,"910,000","80,000","30,000","310,000",<10000,"30,000","20,000",<10000,"1,370,000"
2020,Tunisia,"20,000","11,440,000","30,000",<10000,<10000,<10000,<10000,<10000,"11,490,000"
2020,Turkey,"380,000","79,090,000","960,000",<10000,"40,000","30,000","170,000","30,000","80,680,000"
2020,Turkmenistan,"370,000","5,340,000","30,000",<10000,<10000,<10000,<10000,<10000,"5,740,000"
2020,Turks and Caicos Islands,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2020,Tuvalu,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2020,Uganda,"39,390,000","5,550,000","230,000","140,000",<10000,"390,000","50,000",<10000,"45,760,000"
2020,Ukraine,"36,860,000","730,000","5,370,000","30,000","20,000","20,000",<10000,"40,000","43,070,000"
2020,United Arab Emirates,"1,110,000","6,420,000","100,000","660,000","210,000",<10000,"60,000",<10000,"8,560,000"
2020,United Kingdom,"38,020,000","3,950,000","20,070,000","1,030,000","380,000","90,000","500,000","270,000","64,310,000"
2020,United States,"252,870,000","3,850,000","62,310,000","2,510,000","4,170,000","850,000","2,770,000","5,700,000","335,030,000"
2020,U.S. Virgin Islands,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2020,Uruguay,"1,990,000",<10000,"1,450,000",<10000,<10000,"30,000","10,000",<10000,"3,490,000"
2020,Uzbekistan,"620,000","30,180,000","240,000",<10000,"10,000","20,000",<10000,"10,000","31,080,000"
2020,Vanuatu,"280,000",<10000,<10000,<10000,<10000,"10,000",<10000,<10000,"300,000"
2020,Venezuela,"29,540,000","100,000","3,220,000",<10000,<10000,"120,000","30,000",<10000,"33,010,000"
2020,Vietnam,"8,070,000","180,000","28,760,000",<10000,"15,560,000","43,360,000","390,000",<10000,"96,320,000"
2020,Wallis and Futuna,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2020,Western Sahara,<10000,"610,000",<10000,<10000,<10000,<10000,<10000,<10000,"610,000"
2020,Yemen,"50,000","32,060,000","30,000","200,000",<10000,<10000,<10000,<10000,"32,360,000"
2020,Zambia,"17,510,000","110,000","100,000","20,000",<10000,"60,000","170,000",<10000,"17,970,000"
2020,Zimbabwe,"12,720,000","140,000","1,110,000",<10000,<10000,"580,000","40,000","10,000","14,610,000"
2020,South Sudan,"7,530,000","770,000","60,000",<10000,<10000,"4,090,000",<10000,<10000,"12,450,000"
2020,Curacao,"160,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"170,000"
2020,Sint Maarten,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2020,Caribbean Netherlands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2030,All Countries,"2,578,790,000","2,209,270,000","1,233,020,000","1,267,290,000","511,300,000","445,490,000","62,490,000","15,260,000","8,322,920,000"
2030,All Countries,"283,250,000","6,590,000","85,510,000","4,050,000","5,190,000","1,690,000","4,330,000","6,140,000","396,760,000"
2030,All Countries,"627,490,000","930,000","58,320,000","690,000","460,000","12,830,000","1,130,000","480,000","702,340,000"
2030,All Countries,"510,110,000","57,180,000","154,910,000","2,030,000","1,970,000","1,230,000","1,030,000","1,320,000","729,770,000"
2030,All Countries,"16,160,000","443,140,000","2,800,000","2,900,000","950,000","1,650,000","260,000","7,010,000","474,880,000"
2030,All Countries,"794,950,000","428,400,000","37,320,000","1,730,000","190,000","41,940,000","2,720,000","80,000","1,307,320,000"
2030,All Countries,"346,840,000","1,273,030,000","894,150,000","1,255,880,000","502,550,000","386,140,000","53,020,000","230,000","4,711,830,000"
2030,Afghanistan,"50,000","51,030,000","10,000","20,000","10,000",<10000,"40,000",<10000,"51,170,000"
2030,Albania,"490,000","2,630,000","20,000",<10000,<10000,<10000,<10000,<10000,"3,150,000"
2030,Algeria,"70,000","42,660,000","800,000",<10000,<10000,"10,000",<10000,<10000,"43,560,000"
2030,American Samoa,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2030,Andorra,"80,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"90,000"
2030,Angola,"27,500,000","60,000","1,570,000",<10000,<10000,"1,250,000",<10000,<10000,"30,390,000"
2030,Anguilla,"10,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2030,Antigua and Barbuda,"100,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2030,Argentina,"39,880,000","410,000","5,620,000",<10000,"20,000","320,000","120,000","190,000","46,570,000"
2030,Armenia,"3,200,000","20,000","40,000",<10000,<10000,<10000,<10000,<10000,"3,270,000"
2030,Aruba,"100,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"110,000"
2030,Australia,"14,890,000","940,000","8,640,000","490,000","810,000","210,000","240,000","130,000","26,340,000"
2030,Austria,"6,640,000","610,000","1,330,000","10,000","30,000","10,000","10,000","20,000","8,670,000"
2030,Azerbaijan,"250,000","10,400,000",<10000,<10000,<10000,<10000,<10000,<10000,"10,660,000"
2030,Bahamas,"390,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"400,000"
2030,Bahrain,"220,000","1,120,000","30,000","170,000","60,000",<10000,<10000,<10000,"1,610,000"
2030,Bangladesh,"580,000","168,050,000",<10000,"14,490,000","1,130,000","130,000","130,000",<10000,"184,500,000"
2030,Barbados,"270,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"280,000"
2030,Belarus,"6,450,000","100,000","2,570,000",<10000,<10000,<10000,<10000,<10000,"9,130,000"
2030,Belgium,"6,320,000","980,000","3,570,000","20,000","50,000","40,000","10,000","30,000","11,010,000"
2030,Belize,"390,000",<10000,"40,000",<10000,<10000,<10000,<10000,<10000,"440,000"
2030,Benin,"7,410,000","3,720,000","790,000",<10000,<10000,"2,650,000",<10000,<10000,"14,560,000"
2030,Bermuda,"50,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"70,000"
2030,Bhutan,<10000,<10000,<10000,"200,000","680,000","20,000",<10000,<10000,"910,000"
2030,Bolivia,"12,930,000",<10000,"560,000",<10000,"10,000","110,000","130,000",<10000,"13,740,000"
2030,Bosnia-Herzegovina,"1,640,000","1,560,000","70,000",<10000,<10000,<10000,<10000,<10000,"3,270,000"
2030,Botswana,"1,910,000","30,000","360,000",<10000,<10000,"80,000","10,000",<10000,"2,390,000"
2030,Brazil,"192,800,000","40,000","19,330,000",<10000,"250,000","7,690,000","310,000","110,000","220,530,000"
2030,British Virgin Islands,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2030,Brunei,"50,000","360,000",<10000,<10000,"40,000","30,000",<10000,<10000,"480,000"
2030,Bulgaria,"5,020,000","920,000","330,000",<10000,<10000,<10000,<10000,<10000,"6,270,000"
2030,Burkina Faso,"6,350,000","19,240,000","170,000",<10000,<10000,"4,660,000",<10000,<10000,"30,430,000"
2030,Burundi,"10,450,000","340,000",<10000,<10000,<10000,"700,000",<10000,<10000,"11,490,000"
2030,Cambodia,"70,000","360,000","30,000",<10000,"17,310,000","100,000",<10000,<10000,"17,890,000"
2030,Cameroon,"19,770,000","5,820,000","1,430,000",<10000,<10000,"910,000","770,000",<10000,"28,710,000"
2030,Canada,"24,730,000","1,400,000","9,760,000","770,000","460,000","500,000","560,000","480,000","38,650,000"
2030,Cape Verde,"570,000",<10000,"60,000",<10000,<10000,<10000,<10000,<10000,"640,000"
2030,Cayman Islands,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"70,000"
2030,Central African Republic,"5,700,000","600,000","60,000",<10000,<10000,"60,000",<10000,<10000,"6,430,000"
2030,Chad,"7,750,000","10,280,000","410,000",<10000,<10000,"250,000","30,000",<10000,"18,720,000"
2030,Channel Islands,"130,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"150,000"
2030,Chile,"17,110,000","20,000","2,070,000",<10000,"10,000","280,000","40,000","30,000","19,550,000"
2030,China,"73,460,000","30,820,000","720,430,000","30,000","256,440,000","305,930,000","9,680,000",<10000,"1,396,800,000"
2030,Colombia,"52,310,000","10,000","3,920,000",<10000,<10000,"480,000","50,000",<10000,"56,780,000"
2030,Comoros,<10000,"1,190,000",<10000,<10000,<10000,"10,000",<10000,<10000,"1,210,000"
2030,Republic of the Congo,"5,580,000","70,000","500,000",<10000,<10000,"170,000","60,000",<10000,"6,390,000"
2030,Democratic Republic of the Congo,"101,410,000","1,700,000","1,820,000","60,000",<10000,"780,000","140,000",<10000,"105,910,000"
2030,Cook Islands,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2030,Costa Rica,"5,220,000",<10000,"470,000",<10000,<10000,"50,000","20,000",<10000,"5,760,000"
2030,Ivory Coast,"12,730,000","10,890,000","2,460,000",<10000,"20,000","3,230,000","50,000",<10000,"29,380,000"
2030,Croatia,"3,880,000","70,000","200,000",<10000,<10000,<10000,<10000,<10000,"4,150,000"
2030,Cuba,"6,420,000",<10000,"2,550,000","20,000",<10000,"1,960,000",<10000,<10000,"10,970,000"
2030,Cyprus,"930,000","330,000","30,000",<10000,<10000,<10000,<10000,<10000,"1,310,000"
2030,Czech Republic,"2,000,000","40,000","8,270,000",<10000,"30,000","40,000",<10000,<10000,"10,400,000"
2030,Denmark,"4,660,000","360,000","670,000","30,000","30,000",<10000,<10000,<10000,"5,760,000"
2030,Djibouti,"30,000","1,200,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,240,000"
2030,Dominica,"70,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"80,000"
2030,Dominican Republic,"10,930,000",<10000,"1,340,000",<10000,<10000,"110,000","10,000",<10000,"12,400,000"
2030,Ecuador,"17,030,000",<10000,"1,030,000",<10000,<10000,"50,000",<10000,<10000,"18,140,000"
2030,Egypt,"4,620,000","102,090,000",<10000,<10000,<10000,<10000,<10000,<10000,"106,720,000"
2030,El Salvador,"6,090,000",<10000,"780,000",<10000,<10000,"30,000","20,000",<10000,"6,920,000"
2030,Equatorial Guinea,"910,000","40,000","50,000",<10000,<10000,"20,000",<10000,<10000,"1,030,000"
2030,Eritrea,"5,160,000","3,000,000","10,000",<10000,<10000,"30,000",<10000,<10000,"8,200,000"
2030,Estonia,"470,000",<10000,"720,000",<10000,<10000,<10000,<10000,<10000,"1,200,000"
2030,Ethiopia,"71,940,000","44,210,000","80,000",<10000,<10000,"2,360,000","10,000",<10000,"118,600,000"
2030,Faeroe Islands,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2030,Falkland Islands (Malvinas),<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,Fiji,"690,000","70,000",<10000,"300,000",<10000,<10000,<10000,<10000,"1,080,000"
2030,Finland,"4,230,000","110,000","1,220,000",<10000,"10,000",<10000,<10000,<10000,"5,580,000"
2030,France,"35,640,000","6,100,000","24,200,000","50,000","350,000","280,000","120,000","350,000","67,090,000"
2030,French Guiana,"280,000",<10000,"10,000",<10000,<10000,"30,000",<10000,<10000,"340,000"
2030,French Polynesia,"300,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"320,000"
2030,Gabon,"1,660,000","300,000","130,000",<10000,<10000,"130,000","20,000",<10000,"2,240,000"
2030,Gambia,"120,000","2,980,000",<10000,<10000,<10000,"10,000",<10000,<10000,"3,120,000"
2030,Georgia,"3,470,000","500,000","30,000",<10000,<10000,<10000,<10000,<10000,"4,000,000"
2030,Germany,"49,610,000","6,120,000","21,460,000","80,000","240,000","40,000","100,000","210,000","77,870,000"
2030,Ghana,"26,320,000","6,930,000","1,350,000","20,000",<10000,"1,940,000","50,000",<10000,"36,610,000"
2030,Gibraltar,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2030,Greece,"9,510,000","710,000","660,000","20,000",<10000,"10,000","10,000",<10000,"10,930,000"
2030,Greenland,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"50,000"
2030,Grenada,"130,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"130,000"
2030,Guadeloupe,"490,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"510,000"
2030,Guam,"210,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"220,000"
2030,Guatemala,"21,250,000",<10000,"850,000",<10000,<10000,"140,000","20,000",<10000,"22,270,000"
2030,Guinea,"1,680,000","13,510,000","290,000",<10000,"10,000","420,000",<10000,<10000,"15,920,000"
2030,Guinea-Bissau,"400,000","1,040,000","100,000",<10000,<10000,"670,000",<10000,<10000,"2,210,000"
2030,Guyana,"660,000","60,000","20,000","210,000",<10000,<10000,<10000,<10000,"950,000"
2030,Haiti,"11,220,000",<10000,"1,400,000",<10000,<10000,"260,000","40,000",<10000,"12,920,000"
2030,Vatican City,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,Honduras,"9,140,000","20,000","1,070,000",<10000,"10,000","120,000","70,000",<10000,"10,430,000"
2030,Hong Kong,"1,240,000","190,000","4,150,000","40,000","1,040,000","1,030,000","110,000",<10000,"7,800,000"
2030,Hungary,"7,250,000","20,000","2,040,000",<10000,<10000,<10000,<10000,<10000,"9,330,000"
2030,Iceland,"350,000",<10000,"20,000",<10000,<10000,<10000,<10000,<10000,"380,000"
2030,India,"35,670,000","248,960,000","910,000","1,191,510,000","10,770,000","7,120,000","28,600,000",<10000,"1,523,550,000"
2030,Indonesia,"29,620,000","245,020,000","250,000","4,300,000","1,810,000","740,000","390,000",<10000,"282,130,000"
2030,Iran,"90,000","84,540,000","90,000","20,000",<10000,<10000,"140,000",<10000,"84,870,000"
2030,Iraq,"380,000","53,220,000","60,000",<10000,<10000,<10000,"20,000",<10000,"53,690,000"
2030,Ireland,"4,940,000","110,000","530,000","20,000","20,000","10,000",<10000,<10000,"5,650,000"
2030,Isle of Man,"80,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"90,000"
2030,Israel,"200,000","2,120,000","300,000",<10000,"20,000","30,000","10,000","7,000,000","9,680,000"
2030,Italy,"46,370,000","3,640,000","8,600,000","190,000","180,000","110,000","60,000","50,000","59,190,000"
2030,Jamaica,"2,360,000",<10000,"520,000",<10000,<10000,"140,000","30,000",<10000,"3,060,000"
2030,Japan,"2,320,000","240,000","75,560,000","50,000","36,100,000","540,000","5,080,000",<10000,"119,890,000"
2030,Jordan,"190,000","8,790,000","10,000","10,000","40,000",<10000,<10000,<10000,"9,060,000"
2030,Kazakhstan,"4,140,000","14,190,000","710,000",<10000,"70,000","90,000","30,000",<10000,"19,240,000"
2030,Kenya,"55,270,000","7,640,000","1,530,000","70,000",<10000,"900,000","650,000",<10000,"66,070,000"
2030,Kiribati,"130,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"130,000"
2030,Kosovo,"100,000","1,840,000",<10000,<10000,<10000,<10000,<10000,<10000,"1,940,000"
2030,Kuwait,"500,000","2,700,000",<10000,"410,000","250,000",<10000,<10000,<10000,"3,880,000"
2030,Kyrgyzstan,"620,000","6,280,000","30,000",<10000,<10000,<10000,<10000,<10000,"6,940,000"
2030,Laos,"120,000",<10000,"70,000",<10000,"5,030,000","2,870,000","60,000",<10000,"8,170,000"
2030,Latvia,"1,060,000",<10000,"920,000",<10000,<10000,<10000,<10000,<10000,"1,990,000"
2030,Lebanon,"1,830,000","2,920,000","10,000",<10000,<10000,<10000,<10000,<10000,"4,780,000"
2030,Lesotho,"2,450,000",<10000,"70,000",<10000,<10000,<10000,<10000,<10000,"2,530,000"
2030,Liberia,"5,680,000","780,000","90,000",<10000,<10000,"50,000",<10000,<10000,"6,610,000"
2030,Libya,"220,000","7,860,000","10,000",<10000,"30,000",<10000,<10000,<10000,"8,140,000"
2030,Liechtenstein,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2030,Lithuania,"2,640,000",<10000,"280,000",<10000,<10000,<10000,<10000,<10000,"2,930,000"
2030,Luxembourg,"370,000","10,000","140,000",<10000,<10000,<10000,<10000,<10000,"530,000"
2030,Macau,"40,000",<10000,"90,000",<10000,"100,000","340,000",<10000,<10000,"580,000"
2030,Republic of Macedonia,"970,000","910,000","20,000",<10000,<10000,<10000,<10000,<10000,"1,910,000"
2030,Madagascar,"29,750,000","1,110,000","2,730,000","20,000",<10000,"1,700,000","30,000",<10000,"35,360,000"
2030,Malawi,"23,660,000","3,640,000","470,000","20,000",<10000,"460,000","20,000",<10000,"28,260,000"
2030,Malaysia,"3,590,000","26,050,000","210,000","2,110,000","5,270,000","810,000","40,000",<10000,"38,070,000"
2030,Maldives,<10000,"380,000",<10000,<10000,<10000,<10000,<10000,<10000,"380,000"
2030,Mali,"630,000","25,600,000","150,000",<10000,<10000,"810,000",<10000,<10000,"27,200,000"
2030,Malta,"400,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"410,000"
2030,Marshall Islands,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2030,Martinique,"410,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"430,000"
2030,Mauritania,"10,000","5,260,000",<10000,<10000,<10000,"30,000",<10000,<10000,"5,310,000"
2030,Mauritius,"440,000","230,000","10,000","650,000",<10000,<10000,<10000,<10000,"1,340,000"
2030,Mayotte,<10000,"340,000",<10000,<10000,<10000,<10000,<10000,<10000,"340,000"
2030,Mexico,"125,980,000",<10000,"9,070,000",<10000,"10,000","80,000","20,000","90,000","135,260,000"
2030,Federated States of Micronesia,"150,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"160,000"
2030,Moldova,"3,000,000","30,000","40,000",<10000,<10000,<10000,<10000,"10,000","3,080,000"
2030,Monaco,"40,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"40,000"
2030,Mongolia,"80,000","130,000","1,300,000",<10000,"1,900,000","120,000",<10000,<10000,"3,530,000"
2030,Montenegro,"480,000","140,000","20,000",<10000,<10000,<10000,<10000,<10000,"640,000"
2030,Montserrat,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,Morocco,"20,000","38,090,000",<10000,<10000,<10000,<10000,<10000,<10000,"38,110,000"
2030,Mozambique,"20,800,000","5,830,000","6,080,000","20,000",<10000,"2,740,000",<10000,<10000,"35,480,000"
2030,Burma (Myanmar),"4,270,000","2,430,000","270,000","930,000","43,620,000","3,120,000","100,000",<10000,"54,740,000"
2030,Namibia,"2,940,000",<10000,"60,000",<10000,<10000,<10000,<10000,<10000,"3,020,000"
2030,Nauru,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,"10,000"
2030,Nepal,"190,000","2,250,000","100,000","32,630,000","3,930,000","1,470,000","30,000",<10000,"40,590,000"
2030,Netherlands,"7,700,000","1,330,000","7,980,000","110,000","60,000","40,000","40,000","30,000","17,290,000"
2030,New Caledonia,"250,000",<10000,"30,000",<10000,<10000,<10000,<10000,<10000,"290,000"
2030,New Zealand,"2,600,000","100,000","2,190,000","150,000","100,000","30,000","50,000","10,000","5,220,000"
2030,Nicaragua,"6,300,000",<10000,"1,000,000",<10000,<10000,"100,000","10,000",<10000,"7,410,000"
2030,Niger,"300,000","30,150,000","230,000",<10000,<10000,"30,000",<10000,<10000,"30,720,000"
2030,Nigeria,"114,920,000","139,580,000","930,000",<10000,"20,000","4,150,000","120,000",<10000,"259,720,000"
2030,Niue,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,North Korea,"520,000",<10000,"18,660,000",<10000,"400,000","3,230,000","3,370,000",<10000,"26,180,000"
2030,Northern Mariana Islands,"50,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2030,Norway,"4,320,000","330,000","700,000","40,000","60,000",<10000,"10,000",<10000,"5,460,000"
2030,Oman,"240,000","3,350,000","10,000","220,000","20,000",<10000,"30,000",<10000,"3,890,000"
2030,Pakistan,"3,680,000","230,390,000","30,000","4,670,000","30,000","40,000","30,000",<10000,"238,870,000"
2030,Palau,"20,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"20,000"
2030,Palestinian territories,"120,000","6,730,000",<10000,<10000,<10000,<10000,<10000,<10000,"6,860,000"
2030,Panama,"4,110,000","30,000","230,000",<10000,<10000,"20,000","20,000","20,000","4,450,000"
2030,Papua New Guinea,"10,090,000",<10000,<10000,<10000,<10000,"50,000","20,000",<10000,"10,170,000"
2030,Paraguay,"8,440,000",<10000,"100,000",<10000,<10000,"150,000","20,000",<10000,"8,720,000"
2030,Peru,"34,420,000",<10000,"1,140,000",<10000,"60,000","360,000","120,000",<10000,"36,100,000"
2030,Philippines,"117,980,000","7,480,000","120,000",<10000,"120,000","2,060,000","200,000",<10000,"127,960,000"
2030,Poland,"33,550,000","40,000","3,330,000",<10000,<10000,<10000,<10000,"10,000","36,960,000"
2030,Portugal,"8,810,000","60,000","940,000",<10000,"20,000","30,000",<10000,<10000,"9,880,000"
2030,Puerto Rico,"3,610,000",<10000,"90,000",<10000,"10,000","30,000",<10000,<10000,"3,760,000"
2030,Qatar,"380,000","1,820,000","20,000","480,000","110,000","10,000","10,000",<10000,"2,820,000"
2030,Reunion,"880,000","40,000","20,000","50,000",<10000,<10000,"10,000",<10000,"1,010,000"
2030,Romania,"19,070,000","80,000","20,000",<10000,<10000,<10000,<10000,<10000,"19,180,000"
2030,Russia,"97,330,000","17,650,000","18,670,000","80,000","170,000","290,000","10,000","170,000","134,370,000"
2030,Rwanda,"16,600,000","440,000","540,000",<10000,<10000,"100,000","30,000",<10000,"17,730,000"
2030,St. Helena,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,St. Kitts and Nevis,"60,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"60,000"
2030,St. Lucia,"190,000",<10000,"10,000",<10000,<10000,<10000,<10000,<10000,"210,000"
2030,St. Pierre and Miquelon,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000,<10000
2030,St. Vincent and the Grenadines,"110,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"130,000"
2030,Samoa,"260,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"270,000"
2030,San Marino,"30,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"30,000"
2030,Sao Tome and Principe,"200,000",<10000,"30,000",<10000,<10000,<10000,<10000,<10000,"250,000"
2030,Saudi Arabia,"1,620,000","35,450,000","230,000","550,000","150,000","100,000","80,000",<10000,"38,190,000"
2030,Senegal,"600,000","19,330,000",<10000,<10000,<10000,<10000,<10000,<10000,"19,950,000"
2030,Serbia,"6,530,000","430,000","240,000",<10000,<10000,<10000,<10000,<10000,"7,210,000"
2030,Seychelles,"90,000",<10000,<10000,<10000,<10000,<10000,<10000,<10000,"100,000"
2030,Sierra Leone,"1,680,000","6,730,000","10,000",<10000,<10000,"70,000",<10000,<10000,"8,500,000"
2030,Singapore,"1,170,000","1,190,000","1,110,000","520,000","2,040,000","170,000","490,000",<10000,"6,690,000"
